"","uid","namedLocation","domainID","siteID","plotID","plotType","pointID","startDate","eventID","pointCountMinute","targetTaxaPresent","taxonID","scientificName","taxonRank","vernacularName","observerDistance","detectionMethod","visualConfirmation","sexOrAge","clusterSize","clusterCode","identifiedBy","identificationHistoryID"
"34","01fdb448-b384-4e6a-9f47-a31506c9eaf7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z","BART_018.1.2019-06-18",6,"Y","CORA","Corvus corax","species","Common Raven",327,"calling","No","Unknown",2,"","WFREE",NA
"35","4d0f928c-5c6c-43b6-bd54-c11cc076c19c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z","BART_018.1.2019-06-18",5,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",56,"singing","No","Unknown",1,"","WFREE",NA
"36","341d992e-3c25-4849-af5b-d588e569b8c6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z","BART_018.1.2019-06-18",1,"Y","UNBI","Aves sp.","class","",26,"calling","No","Unknown",1,"","WFREE",NA
"37","71ef0d9b-491e-4acd-8819-9dfe7b6be142","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z","BART_018.1.2019-06-18",3,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",24,"calling","Yes","Male",1,"","WFREE",NA
"38","dd1a7a62-bd92-4cf0-b9eb-085abdc5c36b","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",1,"2019-06-18T12:22Z","BART_018.1.2019-06-18",1,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",39,"calling","Yes","Female",1,"","WFREE",NA
"39","308d09cc-1c6e-4b8e-b224-1b09152a3fbd","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z","BART_018.2.2019-06-18",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",62,"calling","No","Unknown",1,"","WFREE",NA
"40","cb6a7578-1ae6-4c21-846d-8c8e58612344","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z","BART_018.2.2019-06-18",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",78,"singing","No","Unknown",1,"","WFREE",NA
"41","867ba90a-5528-48af-a6ec-1257c5b278fa","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z","BART_018.2.2019-06-18",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",53,"singing","No","Unknown",1,"","WFREE",NA
"42","6957a5d7-8cf9-4707-af92-fb24b5bf6ee5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",2,"2019-06-18T12:41Z","BART_018.2.2019-06-18",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",34,"singing","No","Unknown",1,"","WFREE",NA
"43","14fab9fa-fe5c-4d80-803a-503a78a40e2d","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z","BART_018.3.2019-06-18",3,"Y","UNTH","Turdidae sp.","family","",95,"singing","No","Unknown",1,"","WFREE",NA
"44","a2e4727b-ba76-49ef-ad85-5bb7c3cecae5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z","BART_018.3.2019-06-18",2,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",46,"singing","No","Unknown",1,"","WFREE",NA
"45","2d0e16a9-0ddd-40f9-9741-c9dc0ac13ca5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z","BART_018.3.2019-06-18",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",46,"singing","Yes","Male",1,"","WFREE",NA
"46","01dc27ff-5696-4cf7-b04d-bf8f69a1dd92","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",3,"2019-06-18T13:05Z","BART_018.3.2019-06-18",4,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",54,"singing","No","Unknown",1,"","WFREE",NA
"47","17d33837-faf4-41b4-bcce-f619a6adb108","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2019-06-18T13:30Z","BART_018.6.2019-06-18",3,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",59,"drumming","No","Unknown",1,"","WFREE",NA
"48","30f5cced-51d6-48d5-9b08-f3b3b6bcff19","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2019-06-18T13:30Z","BART_018.6.2019-06-18",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",38,"singing","No","Unknown",1,"","WFREE",NA
"49","211c0e66-3ecc-4c0a-860e-39c8a8650b82","BART_018.birdGrid.brd","D01","BART","BART_018","distributed",6,"2019-06-18T13:30Z","BART_018.6.2019-06-18",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",46,"singing","No","Unknown",1,"","WFREE",NA
"50","e9c0b917-a329-472e-b887-0b6d860d68d0","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z","BART_016.6.2019-06-19",6,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",59,"calling","No","Unknown",1,"","WFREE",NA
"51","688d3691-5277-435b-8680-75102b7c9156","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z","BART_016.6.2019-06-19",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",41,"singing","No","Unknown",1,"","WFREE",NA
"52","a5099b9a-54ec-4620-81de-4b11f8edd45f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z","BART_016.6.2019-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",57,"singing","No","Unknown",1,"","WFREE",NA
"53","881cb96b-87a1-47d1-a2e8-49bba1b687f1","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z","BART_016.6.2019-06-19",2,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",43,"singing","No","Unknown",1,"","WFREE",NA
"54","e0c062fc-078f-4d76-9edc-a6a3e78ba0b8","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z","BART_016.6.2019-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",43,"calling","No","Unknown",1,"","WFREE",NA
"55","2605658e-2eab-4549-930b-92b16f490db5","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",6,"2019-06-19T10:32Z","BART_016.6.2019-06-19",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",27,"singing","No","Unknown",1,"","WFREE",NA
"56","1134771f-c01b-48a2-98f0-fe0360c95f2b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z","BART_016.5.2019-06-19",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",77,"singing","No","Unknown",1,"","WFREE",NA
"57","35c02590-4b1f-4041-9ef5-66caadd066df","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z","BART_016.5.2019-06-19",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",52,"singing","No","Unknown",1,"","WFREE",NA
"58","8c12b4ad-1ff9-4630-b8df-20943b45ce0d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z","BART_016.5.2019-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",71,"singing","No","Unknown",1,"","WFREE",NA
"59","03c76c41-daac-4dc2-951f-1ac3afa83dbc","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z","BART_016.5.2019-06-19",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",62,"singing","No","Unknown",1,"","WFREE",NA
"60","3a351dc2-338a-4467-8288-2c31c0c433c4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z","BART_016.5.2019-06-19",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",48,"singing","No","Unknown",1,"","WFREE",NA
"61","4f5ae751-9174-4f78-a59c-988ad55967b3","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",5,"2019-06-19T10:50Z","BART_016.5.2019-06-19",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",26,"singing","No","Unknown",1,"","WFREE",NA
"62","f1b3e2b7-6cba-4d27-8a59-68072e9ebd0b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",19,"singing","No","Unknown",1,"","WFREE",NA
"63","18a50bde-3b5a-4044-824d-46a8736285e9","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",3,"Y","GCKI","Regulus satrapa","species","Golden-crowned Kinglet",42,"singing","No","Unknown",1,"","WFREE",NA
"64","faf203d2-9ffa-4890-97da-3b98c94d077b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",4,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",114,"calling","No","Unknown",1,"","WFREE",NA
"65","b6b31415-f1ca-4983-a224-e1040f286555","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",67,"singing","No","Unknown",1,"","WFREE",NA
"66","59d9c868-f466-46e7-8753-e1d62891d49b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",36,"singing","No","Unknown",1,"","WFREE",NA
"67","e20daeab-960e-4cf4-b5db-61de5b08e36e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",88,"Y","BHVI","Vireo solitarius","species","Blue-headed Vireo",NA,"singing","No","Unknown",1,"","WFREE",NA
"68","f154bcb6-545b-458e-a26a-a0a089ff9a32","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",4,"Y","UNBI","Aves sp.","class","",34,"calling","No","Unknown",1,"","WFREE",NA
"69","0a7cace1-7b94-485d-8288-809cd556a979","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",3,"Y","CEDW","Bombycilla cedrorum","species","Cedar Waxwing",22,"flyover","No","Unknown",1,"","WFREE",NA
"70","ba8acad2-e11c-430d-8194-ba48d5df9265","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",55,"singing","No","Unknown",1,"","WFREE",NA
"71","1c4d24b9-e52a-4786-88fa-14ad8df89ad6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",5,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",37,"singing","No","Unknown",1,"","WFREE",NA
"72","a80f1413-2b4a-4e8a-a6f7-746a718dc603","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",4,"Y","UNTH","Turdidae sp.","family","",60,"singing","No","Unknown",1,"","WFREE",NA
"73","2872ee22-69d5-4610-8da4-bd6e80d834f9","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",2,"2019-06-19T11:18Z","BART_016.2.2019-06-19",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",24,"singing","No","Unknown",1,"","WFREE",NA
"74","154d96dd-e350-411d-a482-da7bbaacc2d6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",48,"singing","No","Unknown",1,"","WFREE",NA
"75","22cb14ba-bcd6-42f5-b612-1e2b6080a1aa","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",4,"Y","UNWO","Picidae sp.","family","",51,"drumming","No","Unknown",1,"","WFREE",NA
"76","691a5234-8a52-45ad-b6af-e6ba7c9a3e5f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",66,"singing","No","Unknown",1,"","WFREE",NA
"77","e8ec4d9f-6b65-4d6d-a70a-0fc87b4d2d40","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",5,"Y","GCKI","Regulus satrapa","species","Golden-crowned Kinglet",45,"singing","No","Unknown",1,"","WFREE",NA
"78","411eb759-fe77-4859-874c-2944ca6b14c4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",86,"singing","No","Unknown",1,"","WFREE",NA
"79","d6bff079-3116-4373-8e2c-371e7eac8abd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",94,"singing","No","Unknown",1,"","WFREE",NA
"80","b8125da7-8803-49d8-9dd0-05c6791c0292","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",1,"2019-06-19T11:43Z","BART_016.1.2019-06-19",6,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",28,"singing","No","Unknown",1,"","WFREE",NA
"81","9d1b17fd-886b-4771-8de9-cfb0821753b6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z","BART_016.4.2019-06-19",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",65,"singing","No","Unknown",1,"","WFREE",NA
"82","3becd4f9-5b02-44d5-826f-38ec565243b0","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z","BART_016.4.2019-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",61,"singing","No","Unknown",1,"","WFREE",NA
"83","092dba04-9767-4d3c-ba23-44a595345be7","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z","BART_016.4.2019-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",15,"singing","No","Unknown",1,"","WFREE",NA
"84","59038051-7dfe-4749-b681-42b1524a2dea","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z","BART_016.4.2019-06-19",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",82,"singing","No","Unknown",1,"","WFREE",NA
"85","2eebb62e-48de-4972-9cc5-78e44eb5670d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z","BART_016.4.2019-06-19",3,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",64,"calling","No","Unknown",1,"","WFREE",NA
"86","6bbb0c46-cd4e-41a1-9267-665e979d2591","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",4,"2019-06-19T12:07Z","BART_016.4.2019-06-19",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",38,"singing","No","Unknown",1,"","WFREE",NA
"87","4127c0df-1269-4f79-9f44-cbaa58152e2b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",3,"2019-06-19T12:33Z","BART_016.3.2019-06-19",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",86,"singing","No","Unknown",1,"","WFREE",NA
"88","830b8d5e-29fe-4f88-afdf-a85bf67b11d4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",3,"2019-06-19T12:33Z","BART_016.3.2019-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",42,"singing","No","Unknown",1,"","WFREE",NA
"89","5a6a33fd-804d-4aa6-a3d3-705c20feb69b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",3,"2019-06-19T12:33Z","BART_016.3.2019-06-19",88,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",NA,"calling","No","Unknown",1,"","WFREE",NA
"90","dc93dfc5-7c9b-44b0-bd46-745389f68ad2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z","BART_016.9.2019-06-19",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",79,"calling","No","Unknown",1,"","WFREE",NA
"91","9f456b8b-d5b0-4ef5-bb93-3829411ab0bc","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z","BART_016.9.2019-06-19",6,"Y","AMRE","Setophaga ruticilla","species","American Redstart",46,"singing","No","Unknown",1,"","WFREE",NA
"92","73e91e5b-8af0-4a45-9036-8ea2723270a8","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z","BART_016.9.2019-06-19",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",45,"calling","No","Unknown",1,"","WFREE",NA
"93","498c980a-4a6a-4482-a1f5-d382196c84ab","BART_016.birdGrid.brd","D01","BART","BART_016","distributed",9,"2019-06-19T13:04Z","BART_016.9.2019-06-19",2,"Y","AMRE","Setophaga ruticilla","species","American Redstart",25,"singing","No","Unknown",1,"","WFREE",NA
